id;known;name;products;url;sameAs
fr:creme-a-fouetter;0;creme-a-fouetter;2;https://fr.openfoodfacts.org/categorie/creme-a-fouetter;
fr:panini-rolls;0;panini-rolls;2;https://fr.openfoodfacts.org/categorie/panini-rolls;
fr:probiotiques;0;probiotiques;2;https://fr.openfoodfacts.org/categorie/probiotiques;
en:mildly-soured-butters;1;Beurres légèrement aigres;2;https://fr.openfoodfacts.org/categorie/beurres-legerement-aigres;
fr:gratins-de-brocolis;0;gratins-de-brocolis;2;https://fr.openfoodfacts.org/categorie/gratins-de-brocolis;
it:risotto-disidratato;0;it:risotto-disidratato;2;https://fr.openfoodfacts.org/categorie/it:risotto-disidratato;
en:chocolate-bread;0;en:chocolate-bread;2;https://fr.openfoodfacts.org/categorie/en:chocolate-bread;
en:french-butters;1;French butters;2;https://fr.openfoodfacts.org/categorie/french-butters;
fr:nems-de-volaille;0;nems-de-volaille;2;https://fr.openfoodfacts.org/categorie/nems-de-volaille;
fr:boissons-au-soja;0;boissons-au-soja;2;https://fr.openfoodfacts.org/categorie/boissons-au-soja;
en:jus-d-argousier;0;en:jus-d-argousier;2;https://fr.openfoodfacts.org/categorie/en:jus-d-argousier;
fr:chocolats-blancs-au-citron;0;chocolats-blancs-au-citron;2;https://fr.openfoodfacts.org/categorie/chocolats-blancs-au-citron;
en:bolleria-industrial;0;en:bolleria-industrial;2;https://fr.openfoodfacts.org/categorie/en:bolleria-industrial;
fr:legumes-congeles;0;legumes-congeles;2;https://fr.openfoodfacts.org/categorie/legumes-congeles;
fr:montlouis-sur-loire;1;Montlouis-sur-Loire;2;https://fr.openfoodfacts.org/categorie/montlouis-sur-loire;
en:chocolate-chip-bread;0;en:chocolate-chip-bread;2;https://fr.openfoodfacts.org/categorie/en:chocolate-chip-bread;
en:stew;0;en:stew;2;https://fr.openfoodfacts.org/categorie/en:stew;
es:gel-energetico;0;es:gel-energetico;2;https://fr.openfoodfacts.org/categorie/es:gel-energetico;
es:creatina;0;es:creatina;2;https://fr.openfoodfacts.org/categorie/es:creatina;
fr:chakchoukas;0;chakchoukas;2;https://fr.openfoodfacts.org/categorie/chakchoukas;
fr:picholines;0;picholines;2;https://fr.openfoodfacts.org/categorie/picholines;
en:sunflower-seed-grilled-and-salted;1;Graines de tournesol grillées et salées;2;https://fr.openfoodfacts.org/categorie/graines-de-tournesol-grillees-et-salees;
fr:sucres-mi-blancs;1;Sucres mi-blancs;2;https://fr.openfoodfacts.org/categorie/sucres-mi-blancs;
fr:bourgogne-aoc;0;bourgogne-aoc;2;https://fr.openfoodfacts.org/categorie/bourgogne-aoc;
fr:2;0;2;2;https://fr.openfoodfacts.org/categorie/2;
fr:velours-de-vinaigre;0;velours-de-vinaigre;2;https://fr.openfoodfacts.org/categorie/velours-de-vinaigre;
fr:sprits;1;sprits;2;https://fr.openfoodfacts.org/categorie/sprits;
fr:desserts-de-soja-noisettes-et-amandes;0;desserts-de-soja-noisettes-et-amandes;2;https://fr.openfoodfacts.org/categorie/desserts-de-soja-noisettes-et-amandes;
fr:marmelades-de-clementines;0;marmelades-de-clementines;2;https://fr.openfoodfacts.org/categorie/marmelades-de-clementines;
fr:chips-d-algues;0;chips-d-algues;2;https://fr.openfoodfacts.org/categorie/chips-d-algues;
fr:yaourts-avec-des-cereales;0;yaourts-avec-des-cereales;2;https://fr.openfoodfacts.org/categorie/yaourts-avec-des-cereales;
en:dried-kombu-seaweeds;1;Algues kombu sèches;2;https://fr.openfoodfacts.org/categorie/algues-kombu-seches;
fr:rillettes-de-mouton;1;Rillettes de mouton;2;https://fr.openfoodfacts.org/categorie/rillettes-de-mouton;
fr:pains-grilles-au-froment;0;pains-grilles-au-froment;2;https://fr.openfoodfacts.org/categorie/pains-grilles-au-froment;
fr:legumes-feculents;0;legumes-feculents;2;https://fr.openfoodfacts.org/categorie/legumes-feculents;
fr:thons-a-l-escabeche;0;thons-a-l-escabeche;2;https://fr.openfoodfacts.org/categorie/thons-a-l-escabeche;
fr:fromage-vegan;0;fromage-vegan;2;https://fr.openfoodfacts.org/categorie/fromage-vegan;
fr:feta-preparees;0;feta-preparees;2;https://fr.openfoodfacts.org/categorie/feta-preparees;
fr:sashimis;0;sashimis;2;https://fr.openfoodfacts.org/categorie/sashimis;
fr:steaks-de-veau;0;steaks-de-veau;2;https://fr.openfoodfacts.org/categorie/steaks-de-veau;
fr:pain-epices;0;pain-epices;2;https://fr.openfoodfacts.org/categorie/pain-epices;
fr:pains-libanais;0;pains-libanais;2;https://fr.openfoodfacts.org/categorie/pains-libanais;
fr:viandes-crues;1;viandes-crues;2;https://fr.openfoodfacts.org/categorie/viandes-crues;
fr:sauces-pommes-frites;0;sauces-pommes-frites;2;https://fr.openfoodfacts.org/categorie/sauces-pommes-frites;
fr:preparations-pour-poulet;0;preparations-pour-poulet;2;https://fr.openfoodfacts.org/categorie/preparations-pour-poulet;
fr:lingette;0;lingette;2;https://fr.openfoodfacts.org/categorie/lingette;
fr:biscuits-aperitifs-sales;0;biscuits-aperitifs-sales;2;https://fr.openfoodfacts.org/categorie/biscuits-aperitifs-sales;
fr:filat-americain;0;filat-americain;2;https://fr.openfoodfacts.org/categorie/filat-americain;
fr:saucisses-aux-haricots-blancs;0;saucisses-aux-haricots-blancs;2;https://fr.openfoodfacts.org/categorie/saucisses-aux-haricots-blancs;
fr:eau-de-source-de-montagne;0;eau-de-source-de-montagne;2;https://fr.openfoodfacts.org/categorie/eau-de-source-de-montagne;
fr:filets-de-maquereaux-a-la-tomate;0;filets-de-maquereaux-a-la-tomate;2;https://fr.openfoodfacts.org/categorie/filets-de-maquereaux-a-la-tomate;
es:cosmetico;0;es:cosmetico;2;https://fr.openfoodfacts.org/categorie/es:cosmetico;
fr:beurres-a-l-ail;0;beurres-a-l-ail;2;https://fr.openfoodfacts.org/categorie/beurres-a-l-ail;
en:flavoured-white-chocolates;1;Chocolats blancs aromatisés;2;https://fr.openfoodfacts.org/categorie/chocolats-blancs-aromatises;
fr:hachis-parmentier-surgele;0;hachis-parmentier-surgele;2;https://fr.openfoodfacts.org/categorie/hachis-parmentier-surgele;
fr:manioc;1;manioc;2;https://fr.openfoodfacts.org/categorie/manioc;
fr:haricots-blancs-secs;1;haricots-blancs-secs;2;https://fr.openfoodfacts.org/categorie/haricots-blancs-secs;
fr:compotes-de-figues;0;compotes-de-figues;2;https://fr.openfoodfacts.org/categorie/compotes-de-figues;
fr:levures-fraiches;0;levures-fraiches;2;https://fr.openfoodfacts.org/categorie/levures-fraiches;
fr:biscuits-aux-graines;0;biscuits-aux-graines;2;https://fr.openfoodfacts.org/categorie/biscuits-aux-graines;
fr:noix-de-jambon;0;noix-de-jambon;2;https://fr.openfoodfacts.org/categorie/noix-de-jambon;
fr:decors-pour-gateaux;0;decors-pour-gateaux;2;https://fr.openfoodfacts.org/categorie/decors-pour-gateaux;
fr:essences;0;essences;2;https://fr.openfoodfacts.org/categorie/essences;
fr:sirops-de-noix-de-coco;0;sirops-de-noix-de-coco;2;https://fr.openfoodfacts.org/categorie/sirops-de-noix-de-coco;
es:soja-y-derivados;0;es:soja-y-derivados;2;https://fr.openfoodfacts.org/categorie/es:soja-y-derivados;
fr:eclairs-a-la-vanille;0;eclairs-a-la-vanille;2;https://fr.openfoodfacts.org/categorie/eclairs-a-la-vanille;
fr:miels-de-picardie;0;miels-de-picardie;2;https://fr.openfoodfacts.org/categorie/miels-de-picardie;
fr:choux-a-garnir;0;choux-a-garnir;2;https://fr.openfoodfacts.org/categorie/choux-a-garnir;
de:proteindrink;0;de:proteindrink;2;https://fr.openfoodfacts.org/categorie/de:proteindrink;
fr:tonic;0;tonic;2;https://fr.openfoodfacts.org/categorie/tonic;
fr:pates-a-cuisiner;0;pates-a-cuisiner;2;https://fr.openfoodfacts.org/categorie/pates-a-cuisiner;
it:vino-rosso;0;it:vino-rosso;2;https://fr.openfoodfacts.org/categorie/it:vino-rosso;
es:pistos;0;es:pistos;2;https://fr.openfoodfacts.org/categorie/es:pistos;
fr:legumes-verts;0;legumes-verts;2;https://fr.openfoodfacts.org/categorie/legumes-verts;
fr:poussins-en-chocolat;0;poussins-en-chocolat;2;https://fr.openfoodfacts.org/categorie/poussins-en-chocolat;
fr:fettuccini;0;fettuccini;2;https://fr.openfoodfacts.org/categorie/fettuccini;
fr:son;0;son;2;https://fr.openfoodfacts.org/categorie/son;
fr:recettes-vegetales;0;recettes-vegetales;2;https://fr.openfoodfacts.org/categorie/recettes-vegetales;
fr:gateaux-de-riz-nappage-caramel;0;gateaux-de-riz-nappage-caramel;2;https://fr.openfoodfacts.org/categorie/gateaux-de-riz-nappage-caramel;
fr:pains-azymes-a-la-farine-complete;1;Pains azymes à la farine complète;2;https://fr.openfoodfacts.org/categorie/pains-azymes-a-la-farine-complete;
en:frozen-chopped-green-beans;1;Frozen chopped green beans;2;https://fr.openfoodfacts.org/categorie/frozen-chopped-green-beans;
fr:spicy-guacamole;0;spicy-guacamole;2;https://fr.openfoodfacts.org/categorie/spicy-guacamole;
fr:caramels-au-beurre-des-alpes;0;caramels-au-beurre-des-alpes;2;https://fr.openfoodfacts.org/categorie/caramels-au-beurre-des-alpes;
fr:fruit-de-mer;0;fruit-de-mer;2;https://fr.openfoodfacts.org/categorie/fruit-de-mer;
fr:chocolats-au-lait-aux-pistaches;0;chocolats-au-lait-aux-pistaches;2;https://fr.openfoodfacts.org/categorie/chocolats-au-lait-aux-pistaches;
fr:galettes-salees;0;galettes-salees;2;https://fr.openfoodfacts.org/categorie/galettes-salees;
it:bevande-isotoniche;0;it:bevande-isotoniche;2;https://fr.openfoodfacts.org/categorie/it:bevande-isotoniche;
fr:biscuits-a-la-cannelle;0;biscuits-a-la-cannelle;2;https://fr.openfoodfacts.org/categorie/biscuits-a-la-cannelle;
fr:roti-de-dinde-farci;0;roti-de-dinde-farci;2;https://fr.openfoodfacts.org/categorie/roti-de-dinde-farci;
fr:graines-de-lin-brun;1;graines-de-lin-brun;2;https://fr.openfoodfacts.org/categorie/graines-de-lin-brun;
fr:panisse;0;panisse;2;https://fr.openfoodfacts.org/categorie/panisse;
fr:bieres-epicees;0;bieres-epicees;2;https://fr.openfoodfacts.org/categorie/bieres-epicees;
fr:nonettes;0;nonettes;2;https://fr.openfoodfacts.org/categorie/nonettes;
en:french-vegetables;1;French vegetables;2;https://fr.openfoodfacts.org/categorie/french-vegetables;
fr:saucissons-de-boeuf;0;saucissons-de-boeuf;2;https://fr.openfoodfacts.org/categorie/saucissons-de-boeuf;
fr:boisson-a-l-eau-de-source;0;boisson-a-l-eau-de-source;2;https://fr.openfoodfacts.org/categorie/boisson-a-l-eau-de-source;
fr:thes-verts-glaces;0;thes-verts-glaces;2;https://fr.openfoodfacts.org/categorie/thes-verts-glaces;
fr:noix-enrobees-de-chocolat;0;noix-enrobees-de-chocolat;2;https://fr.openfoodfacts.org/categorie/noix-enrobees-de-chocolat;
en:chicken-noodles;0;en:chicken-noodles;2;https://fr.openfoodfacts.org/categorie/en:chicken-noodles;
en:roasted-chicken;0;en:roasted-chicken;2;https://fr.openfoodfacts.org/categorie/en:roasted-chicken;
fr:vin-bordeaux-rouge;0;vin-bordeaux-rouge;2;https://fr.openfoodfacts.org/categorie/vin-bordeaux-rouge;
fr:oeufs-de-paques-en-chocolate;0;oeufs-de-paques-en-chocolate;2;https://fr.openfoodfacts.org/categorie/oeufs-de-paques-en-chocolate;
fr:liegeois-au-cafe;0;liegeois-au-cafe;2;https://fr.openfoodfacts.org/categorie/liegeois-au-cafe;
fr:semoules-de-manioc;0;semoules-de-manioc;2;https://fr.openfoodfacts.org/categorie/semoules-de-manioc;
fr:anneaux-de-calamars;0;anneaux-de-calamars;2;https://fr.openfoodfacts.org/categorie/anneaux-de-calamars;
fr:miels-de-coriandre;0;miels-de-coriandre;2;https://fr.openfoodfacts.org/categorie/miels-de-coriandre;
fr:pates-de-jambons;0;pates-de-jambons;2;https://fr.openfoodfacts.org/categorie/pates-de-jambons;
fr:fromages-forts;0;fromages-forts;2;https://fr.openfoodfacts.org/categorie/fromages-forts;
en:whole-spelt-flours;1;Whole spelt flours;2;https://fr.openfoodfacts.org/categorie/whole-spelt-flours;
fr:tofu-aux-olives;0;tofu-aux-olives;2;https://fr.openfoodfacts.org/categorie/tofu-aux-olives;
fr:spiritueux;0;spiritueux;2;https://fr.openfoodfacts.org/categorie/spiritueux;
fr:gaufrettes-fourrees-et-enrobees;0;gaufrettes-fourrees-et-enrobees;2;https://fr.openfoodfacts.org/categorie/gaufrettes-fourrees-et-enrobees;
en:dulse-seaweeds;1;Algues dulse;2;https://fr.openfoodfacts.org/categorie/algues-dulse;https://www.wikidata.org/wiki/Q864648
fr:eminces-de-dinde;0;eminces-de-dinde;2;https://fr.openfoodfacts.org/categorie/eminces-de-dinde;
fr:sels-liquides;1;Sels liquides;2;https://fr.openfoodfacts.org/categorie/sels-liquides;
fr:fondues-au-chocolat;0;fondues-au-chocolat;2;https://fr.openfoodfacts.org/categorie/fondues-au-chocolat;
fr:chocolats-au-lait-au-quinoa;0;chocolats-au-lait-au-quinoa;2;https://fr.openfoodfacts.org/categorie/chocolats-au-lait-au-quinoa;
fr:preparations-pour-milkshakes;0;preparations-pour-milkshakes;2;https://fr.openfoodfacts.org/categorie/preparations-pour-milkshakes;
en:frozen-rice-with-vegetables;1;Riz aux légumes congelés;2;https://fr.openfoodfacts.org/categorie/riz-aux-legumes-congeles;
fr:miel-de-l-ardeche;0;miel-de-l-ardeche;2;https://fr.openfoodfacts.org/categorie/miel-de-l-ardeche;
fr:brioches-suisses;0;brioches-suisses;2;https://fr.openfoodfacts.org/categorie/brioches-suisses;
fr:parapharmacie;0;parapharmacie;2;https://fr.openfoodfacts.org/categorie/parapharmacie;
fr:porter;0;porter;2;https://fr.openfoodfacts.org/categorie/porter;
en:fenugreek-seeds;1;Graines de fenugrec;2;https://fr.openfoodfacts.org/categorie/graines-de-fenugrec;
en:black-vinegars;1;Vinaigres noirs;2;https://fr.openfoodfacts.org/categorie/vinaigres-noirs;https://www.wikidata.org/wiki/Q4922497
fr:mini-gaches-pur-beurre;0;mini-gaches-pur-beurre;2;https://fr.openfoodfacts.org/categorie/mini-gaches-pur-beurre;
fr:sables-pur-beurre;0;sables-pur-beurre;2;https://fr.openfoodfacts.org/categorie/sables-pur-beurre;
fr:yaourts-brasses-framboise;0;yaourts-brasses-framboise;2;https://fr.openfoodfacts.org/categorie/yaourts-brasses-framboise;
fr:mousses-au-cafe;0;mousses-au-cafe;2;https://fr.openfoodfacts.org/categorie/mousses-au-cafe;
fr:boissons-salees;0;boissons-salees;2;https://fr.openfoodfacts.org/categorie/boissons-salees;
fr:macaroni-prepares;0;macaroni-prepares;2;https://fr.openfoodfacts.org/categorie/macaroni-prepares;
fr:jambons-iberiques-de-gland;1;Jambons ibériques de gland;2;https://fr.openfoodfacts.org/categorie/jambons-iberiques-de-gland;
fr:salades-de-boulgour;0;salades-de-boulgour;2;https://fr.openfoodfacts.org/categorie/salades-de-boulgour;
fr:poisson-frais;0;poisson-frais;2;https://fr.openfoodfacts.org/categorie/poisson-frais;
fr:chorizos-doux;0;chorizos-doux;2;https://fr.openfoodfacts.org/categorie/chorizos-doux;
fr:relish;0;relish;2;https://fr.openfoodfacts.org/categorie/relish;
fr:fritons;0;fritons;2;https://fr.openfoodfacts.org/categorie/fritons;
fr:confitures-de-patates-douces;0;confitures-de-patates-douces;2;https://fr.openfoodfacts.org/categorie/confitures-de-patates-douces;
fr:sauce-rouille;1;sauce-rouille;2;https://fr.openfoodfacts.org/categorie/sauce-rouille;
en:light-maple-syrups;1;Sirops d'érable clairs;2;https://fr.openfoodfacts.org/categorie/sirops-d-erable-clairs;
pl:czekolada-nadziewana;0;pl:czekolada-nadziewana;2;https://fr.openfoodfacts.org/categorie/pl:czekolada-nadziewana;
fr:foies-gras-de-canard-entier-du-sud-ouest;0;foies-gras-de-canard-entier-du-sud-ouest;2;https://fr.openfoodfacts.org/categorie/foies-gras-de-canard-entier-du-sud-ouest;
fr:viandes-de-porc-marinees;0;viandes-de-porc-marinees;2;https://fr.openfoodfacts.org/categorie/viandes-de-porc-marinees;
fr:pate-a-tartiner-sucree;0;pate-a-tartiner-sucree;2;https://fr.openfoodfacts.org/categorie/pate-a-tartiner-sucree;
en:breaded-onion-rings;1;Rondelles d'oignon panées;2;https://fr.openfoodfacts.org/categorie/rondelles-d-oignon-panees;
fr:cachirs;0;cachirs;2;https://fr.openfoodfacts.org/categorie/cachirs;
fr:soupes-de-poissons-a-la-setoise;0;soupes-de-poissons-a-la-setoise;2;https://fr.openfoodfacts.org/categorie/soupes-de-poissons-a-la-setoise;
en:royal-tabbouleh;1;Taboulés royaux;2;https://fr.openfoodfacts.org/categorie/taboules-royaux;
fr:salted-peanuts;0;salted-peanuts;2;https://fr.openfoodfacts.org/categorie/salted-peanuts;
fr:cube-pour-soupe-miso;0;cube-pour-soupe-miso;2;https://fr.openfoodfacts.org/categorie/cube-pour-soupe-miso;
fr:pate-en-conserve;0;pate-en-conserve;2;https://fr.openfoodfacts.org/categorie/pate-en-conserve;
fr:shampooing;0;shampooing;2;https://fr.openfoodfacts.org/categorie/shampooing;
fr:coriandre-surgelee;0;coriandre-surgelee;2;https://fr.openfoodfacts.org/categorie/coriandre-surgelee;
fr:boissons-vegetales-de-noix-de-cajou;0;boissons-vegetales-de-noix-de-cajou;2;https://fr.openfoodfacts.org/categorie/boissons-vegetales-de-noix-de-cajou;
fr:cake-au-chocolat;0;cake-au-chocolat;2;https://fr.openfoodfacts.org/categorie/cake-au-chocolat;
fr:fromages-au-lait-microfiltre;0;fromages-au-lait-microfiltre;2;https://fr.openfoodfacts.org/categorie/fromages-au-lait-microfiltre;
fr:bieres-britanniques;0;bieres-britanniques;2;https://fr.openfoodfacts.org/categorie/bieres-britanniques;
fr:cereales-bio;0;cereales-bio;2;https://fr.openfoodfacts.org/categorie/cereales-bio;
de:reiswaffel;0;de:reiswaffel;2;https://fr.openfoodfacts.org/categorie/de:reiswaffel;
fr:saucisse-a-tartiner;0;saucisse-a-tartiner;2;https://fr.openfoodfacts.org/categorie/saucisse-a-tartiner;
fr:goyave-au-sirop;0;goyave-au-sirop;2;https://fr.openfoodfacts.org/categorie/goyave-au-sirop;
en:bruschette;0;en:bruschette;2;https://fr.openfoodfacts.org/categorie/en:bruschette;
en:fruit-liegeois;1;Liégeois aux fruits;2;https://fr.openfoodfacts.org/categorie/liegeois-aux-fruits;
fr:jus-de-cerise;0;jus-de-cerise;2;https://fr.openfoodfacts.org/categorie/jus-de-cerise;
fr:malicettes;0;malicettes;2;https://fr.openfoodfacts.org/categorie/malicettes;
fr:chocolats-de-menage;0;chocolats-de-menage;2;https://fr.openfoodfacts.org/categorie/chocolats-de-menage;
fr:pains-d-epices-aux-figues;0;pains-d-epices-aux-figues;2;https://fr.openfoodfacts.org/categorie/pains-d-epices-aux-figues;
fr:chocolats-patissiers;0;chocolats-patissiers;2;https://fr.openfoodfacts.org/categorie/chocolats-patissiers;
fr:pour-gateaux;0;pour-gateaux;2;https://fr.openfoodfacts.org/categorie/pour-gateaux;
fr:cidres-biologiques;0;cidres-biologiques;2;https://fr.openfoodfacts.org/categorie/cidres-biologiques;
en:mediterannean-honeys;1;Miels de Méditerannée;2;https://fr.openfoodfacts.org/categorie/miels-de-mediterannee;
fr:salamis-danois;0;salamis-danois;2;https://fr.openfoodfacts.org/categorie/salamis-danois;
fr:duos-carottes-et-celeri;0;duos-carottes-et-celeri;2;https://fr.openfoodfacts.org/categorie/duos-carottes-et-celeri;
fr:jambons-des-pyrenees;0;jambons-des-pyrenees;2;https://fr.openfoodfacts.org/categorie/jambons-des-pyrenees;
fr:vins-naturels;0;vins-naturels;2;https://fr.openfoodfacts.org/categorie/vins-naturels;
fr:sauvignon;0;sauvignon;2;https://fr.openfoodfacts.org/categorie/sauvignon;
fr:financiers-au-citron;0;financiers-au-citron;2;https://fr.openfoodfacts.org/categorie/financiers-au-citron;
fr:lentilles-cuisinees;0;lentilles-cuisinees;2;https://fr.openfoodfacts.org/categorie/lentilles-cuisinees;
fr:pasta-box;0;pasta-box;2;https://fr.openfoodfacts.org/categorie/pasta-box;
fr:melange-aperitif;0;melange-aperitif;2;https://fr.openfoodfacts.org/categorie/melange-aperitif;
fr:soupes-de-langoustines;0;soupes-de-langoustines;2;https://fr.openfoodfacts.org/categorie/soupes-de-langoustines;
es:horchatas-de-chufa-concentradas;0;es:horchatas-de-chufa-concentradas;2;https://fr.openfoodfacts.org/categorie/es:horchatas-de-chufa-concentradas;
fr:groseilles-blanches;0;groseilles-blanches;2;https://fr.openfoodfacts.org/categorie/groseilles-blanches;
fr:yaourts-a-boire-au-chocolat;0;yaourts-a-boire-au-chocolat;2;https://fr.openfoodfacts.org/categorie/yaourts-a-boire-au-chocolat;
fr:jus-de-pommes-petillant;0;jus-de-pommes-petillant;2;https://fr.openfoodfacts.org/categorie/jus-de-pommes-petillant;
fr:pate-gascon;0;pate-gascon;2;https://fr.openfoodfacts.org/categorie/pate-gascon;
fr:spaghetti-blancs;0;spaghetti-blancs;2;https://fr.openfoodfacts.org/categorie/spaghetti-blancs;
it:limoncello;0;it:limoncello;2;https://fr.openfoodfacts.org/categorie/it:limoncello;
fr:veloutes-de-lentilles;0;veloutes-de-lentilles;2;https://fr.openfoodfacts.org/categorie/veloutes-de-lentilles;
fr:plats-a-base-de-crabe;0;plats-a-base-de-crabe;2;https://fr.openfoodfacts.org/categorie/plats-a-base-de-crabe;
fr:sucre-cristal;0;sucre-cristal;2;https://fr.openfoodfacts.org/categorie/sucre-cristal;
fr:badiane;0;badiane;2;https://fr.openfoodfacts.org/categorie/badiane;
en:hypoallergenic-milks;1;Laits hypoallergéniques;2;https://fr.openfoodfacts.org/categorie/laits-hypoallergeniques;
fr:vins-de-riz;0;vins-de-riz;2;https://fr.openfoodfacts.org/categorie/vins-de-riz;
fr:graisses-de-coco;0;graisses-de-coco;2;https://fr.openfoodfacts.org/categorie/graisses-de-coco;
en:fresh-coriander-leaves;1;Feuilles de coriandre fraîche;2;https://fr.openfoodfacts.org/categorie/feuilles-de-coriandre-fraiche;
fr:roules-au-fromage;0;roules-au-fromage;2;https://fr.openfoodfacts.org/categorie/roules-au-fromage;
fr:yaourt-fermier;0;yaourt-fermier;2;https://fr.openfoodfacts.org/categorie/yaourt-fermier;
fr:biscuits-aperitifs-feuilletes;0;biscuits-aperitifs-feuilletes;2;https://fr.openfoodfacts.org/categorie/biscuits-aperitifs-feuilletes;
fr:olives-en-saumure;0;olives-en-saumure;2;https://fr.openfoodfacts.org/categorie/olives-en-saumure;
fr:mothais;0;mothais;2;https://fr.openfoodfacts.org/categorie/mothais;
fr:merlu;0;merlu;2;https://fr.openfoodfacts.org/categorie/merlu;
fr:yaourt-a-la-pulpe-de-fruits;0;yaourt-a-la-pulpe-de-fruits;2;https://fr.openfoodfacts.org/categorie/yaourt-a-la-pulpe-de-fruits;
it:sport;0;it:sport;2;https://fr.openfoodfacts.org/categorie/it:sport;
en:parmentiers-de-poisson;0;en:parmentiers-de-poisson;2;https://fr.openfoodfacts.org/categorie/en:parmentiers-de-poisson;
en:frozen-mint;1;Menthe surgelé;2;https://fr.openfoodfacts.org/categorie/menthe-surgele;
en:deer-fresh-meat;1;Viande fraîche de cerf;2;https://fr.openfoodfacts.org/categorie/viande-fraiche-de-cerf;
fr:barres-de-cereales-a-la-noix-de-coco;0;barres-de-cereales-a-la-noix-de-coco;2;https://fr.openfoodfacts.org/categorie/barres-de-cereales-a-la-noix-de-coco;
es:atun-claro;1;Thons pales;2;https://fr.openfoodfacts.org/categorie/thons-pales;
fr:petits-dejeuners-instantanes;0;petits-dejeuners-instantanes;2;https://fr.openfoodfacts.org/categorie/petits-dejeuners-instantanes;
fr:maconnais;1;Mâconnais;2;https://fr.openfoodfacts.org/categorie/maconnais;
fr:fonds-d-artcihauts;0;fonds-d-artcihauts;2;https://fr.openfoodfacts.org/categorie/fonds-d-artcihauts;
fr:ficelles-picardes;0;ficelles-picardes;2;https://fr.openfoodfacts.org/categorie/ficelles-picardes;
fr:yaourts-a-boire-gout-mangue;0;yaourts-a-boire-gout-mangue;2;https://fr.openfoodfacts.org/categorie/yaourts-a-boire-gout-mangue;
fr:yakitori-de-saumon;0;yakitori-de-saumon;2;https://fr.openfoodfacts.org/categorie/yakitori-de-saumon;
fr:beurres-a-teneur-reduite-en-matieres-grasses;0;beurres-a-teneur-reduite-en-matieres-grasses;2;https://fr.openfoodfacts.org/categorie/beurres-a-teneur-reduite-en-matieres-grasses;
fr:attieke;0;attieke;2;https://fr.openfoodfacts.org/categorie/attieke;
fr:anis-vert;0;anis-vert;2;https://fr.openfoodfacts.org/categorie/anis-vert;
fr:sels-gris;0;sels-gris;2;https://fr.openfoodfacts.org/categorie/sels-gris;
en:fresh-pome-fruit-juice-or-concentrate;0;en:fresh-pome-fruit-juice-or-concentrate;2;https://fr.openfoodfacts.org/categorie/en:fresh-pome-fruit-juice-or-concentrate;
fr:fromage-frais-de-chevre;0;fromage-frais-de-chevre;2;https://fr.openfoodfacts.org/categorie/fromage-frais-de-chevre;
en:barley-pasta;1;Pâtes d'orge;2;https://fr.openfoodfacts.org/categorie/pates-d-orge;
en:bresaola-della-valtellina;0;en:bresaola-della-valtellina;2;https://fr.openfoodfacts.org/categorie/en:bresaola-della-valtellina;
en:food-beverage-and-tobacco-products;0;en:food-beverage-and-tobacco-products;2;https://fr.openfoodfacts.org/categorie/en:food-beverage-and-tobacco-products;
fr:poulets-grilles;0;poulets-grilles;2;https://fr.openfoodfacts.org/categorie/poulets-grilles;
fr:saucisson-pur-porc;0;saucisson-pur-porc;2;https://fr.openfoodfacts.org/categorie/saucisson-pur-porc;
fr:olives-et-fromage;0;olives-et-fromage;2;https://fr.openfoodfacts.org/categorie/olives-et-fromage;
fr:riz-basmati-bio;0;riz-basmati-bio;2;https://fr.openfoodfacts.org/categorie/riz-basmati-bio;
fr:mousses-de-foie-de-porc;0;mousses-de-foie-de-porc;2;https://fr.openfoodfacts.org/categorie/mousses-de-foie-de-porc;
fr:plats-en-sauce;0;plats-en-sauce;2;https://fr.openfoodfacts.org/categorie/plats-en-sauce;
fr:volailles-panees;0;volailles-panees;2;https://fr.openfoodfacts.org/categorie/volailles-panees;
es:caldo-de-pescado;0;es:caldo-de-pescado;2;https://fr.openfoodfacts.org/categorie/es:caldo-de-pescado;
fr:chocolat-au-lait-bio;0;chocolat-au-lait-bio;2;https://fr.openfoodfacts.org/categorie/chocolat-au-lait-bio;
fr:miels-d-amandier;0;miels-d-amandier;2;https://fr.openfoodfacts.org/categorie/miels-d-amandier;
en:christmas-turkeys;1;Dindes de Noël;2;https://fr.openfoodfacts.org/categorie/dindes-de-noel;
fr:plat-cuisine-vegetarien;0;plat-cuisine-vegetarien;2;https://fr.openfoodfacts.org/categorie/plat-cuisine-vegetarien;
fr:soupes-bio;0;soupes-bio;2;https://fr.openfoodfacts.org/categorie/soupes-bio;
en:mashed-zucchini;1;Purées de courgettes;2;https://fr.openfoodfacts.org/categorie/purees-de-courgettes;
fr:salades-en-sachet;0;salades-en-sachet;2;https://fr.openfoodfacts.org/categorie/salades-en-sachet;
fr:s;0;s;2;https://fr.openfoodfacts.org/categorie/s;
fr:pommes-de-terre-jazzy;0;pommes-de-terre-jazzy;2;https://fr.openfoodfacts.org/categorie/pommes-de-terre-jazzy;
fr:saucisses-americaines;0;saucisses-americaines;2;https://fr.openfoodfacts.org/categorie/saucisses-americaines;
fr:chocolats-noirs-au-raisin;0;chocolats-noirs-au-raisin;2;https://fr.openfoodfacts.org/categorie/chocolats-noirs-au-raisin;
