id;known;name;products;url;sameAs
en:white-asparagus;1;Asperges blanches;130;https://fr.openfoodfacts.org/categorie/asperges-blanches;
en:organic-semi-skimmed-milks;1;Laits demi-écrémés biologiques;130;https://fr.openfoodfacts.org/categorie/laits-demi-ecremes-biologiques;
en:non-alcoholic-beers;1;Bières sans alcool;130;https://fr.openfoodfacts.org/categorie/bieres-sans-alcool;https://www.wikidata.org/wiki/Q524679
en:chili-con-carne;1;Chili con carne;130;https://fr.openfoodfacts.org/categorie/chili-con-carne;https://www.wikidata.org/wiki/Q863794
en:assorted-chocolates;1;Assortiments de chocolats;129;https://fr.openfoodfacts.org/categorie/assortiments-de-chocolats;
en:dijon-mayonnaises;1;Mayonnaises de Dijon;129;https://fr.openfoodfacts.org/categorie/mayonnaises-de-dijon;
en:rhubarb-jams;1;Confitures de rhubarbe;129;https://fr.openfoodfacts.org/categorie/confitures-de-rhubarbe;
en:prawns;1;Crevettes roses;129;https://fr.openfoodfacts.org/categorie/crevettes-roses;https://www.wikidata.org/wiki/Q1058410
en:gluten-free-pasta;1;Pâtes alimentaires sans gluten;129;https://fr.openfoodfacts.org/categorie/pates-alimentaires-sans-gluten;
en:mirabelle-plum-jams;1;Confitures de mirabelles;129;https://fr.openfoodfacts.org/categorie/confitures-de-mirabelles;
fr:andouilles-de-guemene;1;Andouilles de Guémené;129;https://fr.openfoodfacts.org/categorie/andouilles-de-guemene;
en:chicken-curry;1;Poulets au curry;129;https://fr.openfoodfacts.org/categorie/poulets-au-curry;
en:piemontese-salads-with-ham;1;Salades piémontaises au jambon;129;https://fr.openfoodfacts.org/categorie/salades-piemontaises-au-jambon;
en:canned-chickpeas;1;Pois chiches en conserve;128;https://fr.openfoodfacts.org/categorie/pois-chiches-en-conserve;
en:gorgonzolas;1;Gorgonzolas;128;https://fr.openfoodfacts.org/categorie/gorgonzolas;https://www.wikidata.org/wiki/Q209044
en:guerande-salts;1;Sels de Guérande;128;https://fr.openfoodfacts.org/categorie/sels-de-guerande;
en:cheese-ravioli;1;Ravioli au fromage;128;https://fr.openfoodfacts.org/categorie/ravioli-au-fromage;
fr:boudoirs;1;Boudoirs;128;https://fr.openfoodfacts.org/categorie/boudoirs;https://www.wikidata.org/wiki/Q16533537
en:red-lentils;1;Lentilles rouges;128;https://fr.openfoodfacts.org/categorie/lentilles-rouges;
en:light-compotes;1;Compotes allégées;128;https://fr.openfoodfacts.org/categorie/compotes-allegees;
en:morteau-sausages;1;Saucisses de Morteau;128;https://fr.openfoodfacts.org/categorie/saucisses-de-morteau;
en:german-sausages;1;Saucisses allemandes;127;https://fr.openfoodfacts.org/categorie/saucisses-allemandes;
en:hamburger-buns;1;Pains Burger;127;https://fr.openfoodfacts.org/categorie/pains-burger;
en:beef-broth;1;Bouillons de bœuf;127;https://fr.openfoodfacts.org/categorie/bouillons-de-boeuf;
en:breads-with-raisins;1;Pains aux raisins;127;https://fr.openfoodfacts.org/categorie/pains-aux-raisins;
en:food-colorings;1;Colorants alimentaires;126;https://fr.openfoodfacts.org/categorie/colorants-alimentaires;
en:canned-flageolet-beans;1;Flageolets en conserve;126;https://fr.openfoodfacts.org/categorie/flageolets-en-conserve;
fr:friands;1;Friands;126;https://fr.openfoodfacts.org/categorie/friands;
fr:fougasses;1;fougasses;126;https://fr.openfoodfacts.org/categorie/fougasses;
en:stuffed-waffles;1;Gaufres fourrées;126;https://fr.openfoodfacts.org/categorie/gaufres-fourrees;
en:lemon-tarts;1;Tartes au citron;126;https://fr.openfoodfacts.org/categorie/tartes-au-citron;
en:light-jams;0;en:light-jams;126;https://fr.openfoodfacts.org/categorie/en:light-jams;
en:sweet-peppers;1;Poivrons;125;https://fr.openfoodfacts.org/categorie/poivrons;
fr:wraps;1;Wraps;125;https://fr.openfoodfacts.org/categorie/wraps;
en:brown-rices;1;Riz complet;125;https://fr.openfoodfacts.org/categorie/riz-complet;https://www.wikidata.org/wiki/Q1066624
en:red-beans;1;Haricots rouges;125;https://fr.openfoodfacts.org/categorie/haricots-rouges;
en:mango-nectars;1;Nectars de mangue;125;https://fr.openfoodfacts.org/categorie/nectars-de-mangue;
en:veal-meat;1;Viandes de veau;125;https://fr.openfoodfacts.org/categorie/viandes-de-veau;
en:prepared-lentils;1;Lentilles préparées;124;https://fr.openfoodfacts.org/categorie/lentilles-preparees;
en:frozen-vegetable-mixes;1;Mélanges de légumes surgelés;124;https://fr.openfoodfacts.org/categorie/melanges-de-legumes-surgeles;
en:old-style-mustards;1;Moutardes à l'ancienne;124;https://fr.openfoodfacts.org/categorie/moutardes-a-l-ancienne;
fr:rillettes-de-sardine;1;rillettes-de-sardine;124;https://fr.openfoodfacts.org/categorie/rillettes-de-sardine;
en:plant-based-creams-for-cooking;1;Crèmes végétales pour cuisiner;124;https://fr.openfoodfacts.org/categorie/cremes-vegetales-pour-cuisiner;
en:flammekueche;1;Flammekueches;123;https://fr.openfoodfacts.org/categorie/flammekueches;https://www.wikidata.org/wiki/Q316849
en:old-fashioned-crisps;1;Chips à l'ancienne;123;https://fr.openfoodfacts.org/categorie/chips-a-l-ancienne;
en:mandarin-oranges;1;Mandarines;123;https://fr.openfoodfacts.org/categorie/mandarines;
en:egg-noodles;1;Nouilles aux oeufs;123;https://fr.openfoodfacts.org/categorie/nouilles-aux-oeufs;
en:industrial-knacks;1;Knacks industrielles;123;https://fr.openfoodfacts.org/categorie/knacks-industrielles;
en:vegetable-gratins;1;Gratins de légumes;123;https://fr.openfoodfacts.org/categorie/gratins-de-legumes;
en:coleslaw;1;Coleslaw;123;https://fr.openfoodfacts.org/categorie/coleslaw;https://www.wikidata.org/wiki/Q945475
en:pizza-with-ham-and-cheese;1;Pizza jambon fromage;123;https://fr.openfoodfacts.org/categorie/pizza-jambon-fromage;
en:mochi;1;Mochi;123;https://fr.openfoodfacts.org/categorie/mochi;https://www.wikidata.org/wiki/Q470519
en:ginger;1;Gingembre;123;https://fr.openfoodfacts.org/categorie/gingembre;https://www.wikidata.org/wiki/Q35625
en:burgundy-wines;1;Bourgogne;122;https://fr.openfoodfacts.org/categorie/bourgogne;https://www.wikidata.org/wiki/Q1016093
fr:abondance;1;abondance;122;https://fr.openfoodfacts.org/categorie/abondance;
en:three-cheese-pizza;1;Pizzas aux trois fromages;122;https://fr.openfoodfacts.org/categorie/pizzas-aux-trois-fromages;
fr:miels-d-agrumes;1;Miels d'agrumes;122;https://fr.openfoodfacts.org/categorie/miels-d-agrumes;
en:wheat-breads;1;Pains de blé;121;https://fr.openfoodfacts.org/categorie/pains-de-ble;
en:ground-peppers;1;Poivres moulus;120;https://fr.openfoodfacts.org/categorie/poivres-moulus;
en:crunchy-almond-turron;1;Tourons croquants aux amandes;120;https://fr.openfoodfacts.org/categorie/tourons-croquants-aux-amandes;https://www.wikidata.org/wiki/Q3995784
en:concentrated-apple-juices;1;Jus de pomme à base de concentré;120;https://fr.openfoodfacts.org/categorie/jus-de-pomme-a-base-de-concentre;
en:almond-butters;1;Purées d'amande;120;https://fr.openfoodfacts.org/categorie/purees-d-amande;https://www.wikidata.org/wiki/Q4733896
es:galletas-con-tableta-de-chocolate-con-leche;1;Biscuits tablette de chocolat au lait;119;https://fr.openfoodfacts.org/categorie/biscuits-tablette-de-chocolat-au-lait;
en:shortbread;1;Shortbread;119;https://fr.openfoodfacts.org/categorie/shortbread;https://www.wikidata.org/wiki/Q652695
en:groats;1;Gruau;119;https://fr.openfoodfacts.org/categorie/gruau;https://www.wikidata.org/wiki/Q1436715
en:meal-replacements;1;Substituts de repas;118;https://fr.openfoodfacts.org/categorie/substituts-de-repas;
en:pike-quenelles;1;Quenelles de brochet;118;https://fr.openfoodfacts.org/categorie/quenelles-de-brochet;
en:dark-chocolates-with-cocoa-nibs;1;Chocolats noirs aux fèves de cacao;118;https://fr.openfoodfacts.org/categorie/chocolats-noirs-aux-feves-de-cacao;
en:swiss-chocolates;1;Chocolats suisses;118;https://fr.openfoodfacts.org/categorie/chocolats-suisses;
en:coffee-drinks;1;Boissons au café;118;https://fr.openfoodfacts.org/categorie/boissons-au-cafe;
en:cod-acras;1;Acras de morue;118;https://fr.openfoodfacts.org/categorie/acras-de-morue;https://www.wikidata.org/wiki/Q12860188
en:chicken-nems;1;Nems au poulet;117;https://fr.openfoodfacts.org/categorie/nems-au-poulet;
en:lollipops;1;Sucettes;117;https://fr.openfoodfacts.org/categorie/sucettes;https://www.wikidata.org/wiki/Q217446
en:roast-chicken;1;Poulets rôtis;117;https://fr.openfoodfacts.org/categorie/poulets-rotis;https://www.wikidata.org/wiki/Q899640
fr:tomme-des-pyrenees;1;Tomme des Pyrénées;117;https://fr.openfoodfacts.org/categorie/tomme-des-pyrenees;
en:fresh-meat-preparations;1;Préparations de viande fraîches;117;https://fr.openfoodfacts.org/categorie/preparations-de-viande-fraiches;
en:chinese-noodles;1;Nouilles chinoises;117;https://fr.openfoodfacts.org/categorie/nouilles-chinoises;https://www.wikidata.org/wiki/Q2723400
fr:biscuits-aperitifs-souffles-a-base-de-pomme-de-terre;1;Biscuits apéritifs soufflés à base de pomme de terre;115;https://fr.openfoodfacts.org/categorie/biscuits-aperitifs-souffles-a-base-de-pomme-de-terre;
en:pear-jams;1;Confitures de poires;115;https://fr.openfoodfacts.org/categorie/confitures-de-poires;
fr:oeufs-en-chocolat;0;oeufs-en-chocolat;115;https://fr.openfoodfacts.org/categorie/oeufs-en-chocolat;
en:mixtures-of-aromatic-plants;1;Mélanges de plantes aromatiques;115;https://fr.openfoodfacts.org/categorie/melanges-de-plantes-aromatiques;
en:sugared-crepes;1;Crêpes sucrées;115;https://fr.openfoodfacts.org/categorie/crepes-sucrees;
en:peach-flavored-iced-teas;1;Thés glacés saveur pêche;115;https://fr.openfoodfacts.org/categorie/thes-glaces-saveur-peche;
en:squeezed-grapefruit-juices;1;Jus de pamplemousse pur jus;114;https://fr.openfoodfacts.org/categorie/jus-de-pamplemousse-pur-jus;
en:seitan;1;Seitan;114;https://fr.openfoodfacts.org/categorie/seitan;https://www.wikidata.org/wiki/Q943935
en:canned-spinachs;1;Épinards en conserve;114;https://fr.openfoodfacts.org/categorie/epinards-en-conserve;
en:tabletop-sweeteners;1;Édulcorants de table;114;https://fr.openfoodfacts.org/categorie/edulcorants-de-table;
en:chocolate-muffins;1;Muffins au chocolat;114;https://fr.openfoodfacts.org/categorie/muffins-au-chocolat;
en:sushis-and-makis;1;Sushis et makis;114;https://fr.openfoodfacts.org/categorie/sushis-et-makis;
en:smoked-sausages;1;Saucisses fumées;113;https://fr.openfoodfacts.org/categorie/saucisses-fumees;
en:fruits-cereal-bars;1;Barres de céréales aux fruits;113;https://fr.openfoodfacts.org/categorie/barres-de-cereales-aux-fruits;
fr:cremes-dessert-caramel;1;Crèmes dessert caramel;112;https://fr.openfoodfacts.org/categorie/cremes-dessert-caramel;
en:cream-of-pumpkin-soups;1;Veloutés de potiron;112;https://fr.openfoodfacts.org/categorie/veloutes-de-potiron;
en:raspberries;1;Framboises;112;https://fr.openfoodfacts.org/categorie/framboises;https://www.wikidata.org/wiki/Q13179
en:frozen-ground-meat-preparations;1;Préparations de viande hachées surgelées;112;https://fr.openfoodfacts.org/categorie/preparations-de-viande-hachees-surgelees;
en:bagel-breads;1;Pains Bagel;111;https://fr.openfoodfacts.org/categorie/pains-bagel;https://www.wikidata.org/wiki/Q272502
en:pork-rillettes;1;Rillettes de porc;111;https://fr.openfoodfacts.org/categorie/rillettes-de-porc;
fr:tomme-de-savoie;1;Tomme de Savoie;111;https://fr.openfoodfacts.org/categorie/tomme-de-savoie;
en:fortified-wines;1;Vins mutés;111;https://fr.openfoodfacts.org/categorie/vins-mutes;https://www.wikidata.org/wiki/Q722338
en:olive-oils-from-france;1;Huiles d'olive de France;111;https://fr.openfoodfacts.org/categorie/huiles-d-olive-de-france;
en:yeast;1;Levures de bière;111;https://fr.openfoodfacts.org/categorie/levures-de-biere;
en:christmas-chocolates;1;Chocolats de Noël;111;https://fr.openfoodfacts.org/categorie/chocolats-de-noel;
fr:chipolatas-aux-herbes;1;Chipolatas aux herbes;111;https://fr.openfoodfacts.org/categorie/chipolatas-aux-herbes;
en:specialty-made-with-tripe;1;Spécialités à base de tripes;111;https://fr.openfoodfacts.org/categorie/specialites-a-base-de-tripes;
en:cereals-for-babies;1;Céréales pour bébé;110;https://fr.openfoodfacts.org/categorie/cereales-pour-bebe;
en:semi-preserved-foods;1;Semi-conserves;110;https://fr.openfoodfacts.org/categorie/semi-conserves;
en:dark-chocolates-with-orange;1;Chocolats noirs à l'orange;110;https://fr.openfoodfacts.org/categorie/chocolats-noirs-a-l-orange;
en:broccoli;1;Brocolis;110;https://fr.openfoodfacts.org/categorie/brocolis;https://www.wikidata.org/wiki/Q47722
en:flavors;1;Arômes;110;https://fr.openfoodfacts.org/categorie/aromes;
en:evaporated-milks;1;Laits concentrés;110;https://fr.openfoodfacts.org/categorie/laits-concentres;https://www.wikidata.org/wiki/Q13417087
en:cage-chicken-eggs;1;Œufs de poules élevées en cage;109;https://fr.openfoodfacts.org/categorie/oeufs-de-poules-elevees-en-cage;https://www.wikidata.org/wiki/Q35855119
fr:miels-de-foret;1;miels-de-foret;109;https://fr.openfoodfacts.org/categorie/miels-de-foret;
en:almond-cookies;1;Croquants aux amandes;109;https://fr.openfoodfacts.org/categorie/croquants-aux-amandes;
fr:rostis-de-pommes-de-terre-surgeles;1;Röstis de pommes de terre surgelés;109;https://fr.openfoodfacts.org/categorie/rostis-de-pommes-de-terre-surgeles;
en:meals-with-shellfish;1;Plats aux fruits de mer;109;https://fr.openfoodfacts.org/categorie/plats-aux-fruits-de-mer;
fr:citronnades;1;Citronnades;109;https://fr.openfoodfacts.org/categorie/citronnades;https://www.wikidata.org/wiki/Q13204
en:dairy-mousses;1;Mousses lactées;109;https://fr.openfoodfacts.org/categorie/mousses-lactees;
en:bresaola;1;Bresaola;109;https://fr.openfoodfacts.org/categorie/bresaola;https://www.wikidata.org/wiki/Q910095
fr:rillettes-d-oie;1;Rillettes d'oie;108;https://fr.openfoodfacts.org/categorie/rillettes-d-oie;
en:pear-nectars;1;Nectars de poire;108;https://fr.openfoodfacts.org/categorie/nectars-de-poire;
en:filled-crepes;1;Crêpes fourrées;108;https://fr.openfoodfacts.org/categorie/crepes-fourrees;
fr:poulet-fermier-jaune;0;poulet-fermier-jaune;108;https://fr.openfoodfacts.org/categorie/poulet-fermier-jaune;
en:sweet-ciders;1;Cidres doux;108;https://fr.openfoodfacts.org/categorie/cidres-doux;
fr:bavette-d-aloyau;0;bavette-d-aloyau;108;https://fr.openfoodfacts.org/categorie/bavette-d-aloyau;
en:fruit-muffins;1;Muffins aux fruits;108;https://fr.openfoodfacts.org/categorie/muffins-aux-fruits;
fr:oeufs-de-lump;1;Œufs de lump;108;https://fr.openfoodfacts.org/categorie/oeufs-de-lump;https://www.wikidata.org/wiki/Q3594120
en:concentrated-multifruit-juices;1;Jus multifruits à base de jus concentré;108;https://fr.openfoodfacts.org/categorie/jus-multifruits-a-base-de-jus-concentre;
fr:poulet-fermier;0;poulet-fermier;108;https://fr.openfoodfacts.org/categorie/poulet-fermier;
en:cereal-butters;1;Purées de céréales;108;https://fr.openfoodfacts.org/categorie/purees-de-cereales;
fr:escalopes-milanaises;0;escalopes-milanaises;108;https://fr.openfoodfacts.org/categorie/escalopes-milanaises;
en:preparations-made-from-fish;0;en:preparations-made-from-fish;107;https://fr.openfoodfacts.org/categorie/en:preparations-made-from-fish;
fr:ravioli-frais;1;Ravioli frais;107;https://fr.openfoodfacts.org/categorie/ravioli-frais;
en:coffee-desserts;1;Desserts au café;107;https://fr.openfoodfacts.org/categorie/desserts-au-cafe;
fr:macedoines-de-legumes-en-conserve;1;Macédoines de légumes en conserve;107;https://fr.openfoodfacts.org/categorie/macedoines-de-legumes-en-conserve;
en:pickled-gherkins;1;Cornichons au vinaigre;107;https://fr.openfoodfacts.org/categorie/cornichons-au-vinaigre;
en:red-wine-vinegars;1;Vinaigres de vins rouges;107;https://fr.openfoodfacts.org/categorie/vinaigres-de-vins-rouges;
en:stout;1;Bières brunes;107;https://fr.openfoodfacts.org/categorie/bieres-brunes;https://www.wikidata.org/wiki/Q2905033
en:tahini;1;Purées de sésame;107;https://fr.openfoodfacts.org/categorie/purees-de-sesame;https://www.wikidata.org/wiki/Q383389
en:fruit-yogurts-with-fruit-chunks;1;Yaourts aux fruits avec morceaux;107;https://fr.openfoodfacts.org/categorie/yaourts-aux-fruits-avec-morceaux;
en:fruit-soy-yogurts;1;Yaourts de soja aux fruits;106;https://fr.openfoodfacts.org/categorie/yaourts-de-soja-aux-fruits;
en:cannelloni;1;Cannelloni préparés;106;https://fr.openfoodfacts.org/categorie/cannelloni-prepares;https://www.wikidata.org/wiki/Q20010
en:calissons-d-aix;1;Calissons d'Aix;106;https://fr.openfoodfacts.org/categorie/calissons-d-aix;
en:brown-sugars;1;Sucres roux;106;https://fr.openfoodfacts.org/categorie/sucres-roux;https://www.wikidata.org/wiki/Q11190742
en:sesame-oils;1;Huiles de sésame;106;https://fr.openfoodfacts.org/categorie/huiles-de-sesame;https://www.wikidata.org/wiki/Q212317
en:dried-figs;1;Figues sèches;106;https://fr.openfoodfacts.org/categorie/figues-seches;
en:wheat-flatbreads;1;Tortillas de blé;105;https://fr.openfoodfacts.org/categorie/tortillas-de-ble;https://www.wikidata.org/wiki/Q10516678
fr:compotes-pommes-abricot;1;Compotes pommes abricot;105;https://fr.openfoodfacts.org/categorie/compotes-pommes-abricot;
fr:sucres-en-poudre;1;Sucres en poudre;105;https://fr.openfoodfacts.org/categorie/sucres-en-poudre;
fr:crepes-au-fromage;1;Crêpes au fromage;105;https://fr.openfoodfacts.org/categorie/crepes-au-fromage;
en:canned-white-common-beans;1;Haricots blancs en conserve;105;https://fr.openfoodfacts.org/categorie/haricots-blancs-en-conserve;
fr:escalopes-panees;0;escalopes-panees;105;https://fr.openfoodfacts.org/categorie/escalopes-panees;
en:vanilla-ice-cream-bars;1;Bâtonnets glacés à la vanille;104;https://fr.openfoodfacts.org/categorie/batonnets-glaces-a-la-vanille;
en:mascarpone;1;Mascarpone;104;https://fr.openfoodfacts.org/categorie/mascarpone;https://www.wikidata.org/wiki/Q209889
en:cream-of-tomato-soups;1;Veloutés de tomates;104;https://fr.openfoodfacts.org/categorie/veloutes-de-tomates;
en:bearnaise-sauce;1;Sauces béarnaises;104;https://fr.openfoodfacts.org/categorie/sauces-bearnaises;
en:salty-fritters;1;Beignets salés;104;https://fr.openfoodfacts.org/categorie/beignets-sales;
en:bulgur;1;Boulghours;104;https://fr.openfoodfacts.org/categorie/boulghours;https://www.wikidata.org/wiki/Q250432
en:wheat-groats;1;Gruau de blé;104;https://fr.openfoodfacts.org/categorie/gruau-de-ble;
en:pots;1;Box;104;https://fr.openfoodfacts.org/categorie/box;
en:wheats;1;Blés;104;https://fr.openfoodfacts.org/categorie/bles;https://www.wikidata.org/wiki/Q12106
en:petits-suisses;1;Petits suisses;104;https://fr.openfoodfacts.org/categorie/petits-suisses;https://www.wikidata.org/wiki/Q585246
en:liver-terrines;1;Terrines de foie;104;https://fr.openfoodfacts.org/categorie/terrines-de-foie;
en:buckwheat-flours;1;Farines de sarrasin;104;https://fr.openfoodfacts.org/categorie/farines-de-sarrasin;
en:puffed-rice-cakes-with-black-chocolate;1;Galettes de riz au chocolat noir;104;https://fr.openfoodfacts.org/categorie/galettes-de-riz-au-chocolat-noir;
en:creamy-almond-turron;1;Tourons crémeux aux amandes;103;https://fr.openfoodfacts.org/categorie/tourons-cremeux-aux-amandes;https://www.wikidata.org/wiki/Q3995785
en:swiss-gruyeres;1;Gruyères suisses;103;https://fr.openfoodfacts.org/categorie/gruyeres-suisses;https://www.wikidata.org/wiki/Q2376488
en:fleur-de-sel-chocolates;1;Chocolats à la fleur de sel;103;https://fr.openfoodfacts.org/categorie/chocolats-a-la-fleur-de-sel;
fr:plats-prepares-a-rechauffer-au-bain-marie;0;plats-prepares-a-rechauffer-au-bain-marie;103;https://fr.openfoodfacts.org/categorie/plats-prepares-a-rechauffer-au-bain-marie;
en:chocolate-eclairs;1;Éclairs au chocolat;103;https://fr.openfoodfacts.org/categorie/eclairs-au-chocolat;
fr:prefous;1;Préfous;103;https://fr.openfoodfacts.org/categorie/prefous;https://www.wikidata.org/wiki/Q3408933
en:coconut-waters;1;Eaux de coco;103;https://fr.openfoodfacts.org/categorie/eaux-de-coco;https://www.wikidata.org/wiki/Q633401
en:strawberry-biscuits;1;Biscuits à la fraise;103;https://fr.openfoodfacts.org/categorie/biscuits-a-la-fraise;
en:fried-rice;1;Riz cantonais;102;https://fr.openfoodfacts.org/categorie/riz-cantonais;https://www.wikidata.org/wiki/Q1076874
fr:cidres-demi-secs;1;Cidres demi-secs;102;https://fr.openfoodfacts.org/categorie/cidres-demi-secs;
en:cereals-with-caramel;1;Céréales au caramel;102;https://fr.openfoodfacts.org/categorie/cereales-au-caramel;
en:herbes-de-provence;1;Herbes de Provence;102;https://fr.openfoodfacts.org/categorie/herbes-de-provence;https://www.wikidata.org/wiki/Q913548
en:instant-chicory;1;Chicorée soluble;102;https://fr.openfoodfacts.org/categorie/chicoree-soluble;
en:curry-sauces;1;Sauces au curry;102;https://fr.openfoodfacts.org/categorie/sauces-au-curry;
en:pomegranate-juices;1;Jus de grenade;102;https://fr.openfoodfacts.org/categorie/jus-de-grenade;https://www.wikidata.org/wiki/Q3567034
en:milk-chocolate-with-caramel;1;Chocolats au lait au caramel;102;https://fr.openfoodfacts.org/categorie/chocolats-au-lait-au-caramel;
en:cinnamon;1;Cannelle;101;https://fr.openfoodfacts.org/categorie/cannelle;https://www.wikidata.org/wiki/Q28165
en:mortadella;1;Mortadelle;101;https://fr.openfoodfacts.org/categorie/mortadelle;https://www.wikidata.org/wiki/Q169757
en:bread-crumbs;1;Chapelure;101;https://fr.openfoodfacts.org/categorie/chapelure;https://www.wikidata.org/wiki/Q658413
fr:sauces-tomates-au-basilic;1;Sauces tomates au basilic;101;https://fr.openfoodfacts.org/categorie/sauces-tomates-au-basilic;
fr:barres-chocolatees-au-lait;1;Barres chocolatées au lait;101;https://fr.openfoodfacts.org/categorie/barres-chocolatees-au-lait;
en:canned-soups;1;Soupes en conserve;101;https://fr.openfoodfacts.org/categorie/soupes-en-conserve;
en:cheesecakes;1;Cheesecakes;101;https://fr.openfoodfacts.org/categorie/cheesecakes;https://www.wikidata.org/wiki/Q215348
en:cod-fillets;1;Filets de cabillaud;101;https://fr.openfoodfacts.org/categorie/filets-de-cabillaud;
en:margherita-pizza;1;Pizzas margherita;100;https://fr.openfoodfacts.org/categorie/pizzas-margherita;
fr:sardines-a-l-huile-et-au-piment;1;Sardines à l'huile et au piment;100;https://fr.openfoodfacts.org/categorie/sardines-a-l-huile-et-au-piment;
en:plain-quenelles;1;Quenelles nature;99;https://fr.openfoodfacts.org/categorie/quenelles-nature;
en:ice-pops;1;Glaces à l'eau;99;https://fr.openfoodfacts.org/categorie/glaces-a-l-eau;https://www.wikidata.org/wiki/Q855373
en:samourai-sauces;1;Sauces samouraï;99;https://fr.openfoodfacts.org/categorie/sauces-samourai;
en:shelled-hazelnuts;1;Noisettes décortiquées;99;https://fr.openfoodfacts.org/categorie/noisettes-decortiquees;
en:chocolates-with-extra-fine-milk;1;Chocolats au lait extra fin;99;https://fr.openfoodfacts.org/categorie/chocolats-au-lait-extra-fin;
en:white-wine-vinegars;1;Vinaigres de vins blancs;99;https://fr.openfoodfacts.org/categorie/vinaigres-de-vins-blancs;
en:instant-pasta;1;Pâtes instantanées;99;https://fr.openfoodfacts.org/categorie/pates-instantanees;
en:pork-nems;1;Nems au porc;99;https://fr.openfoodfacts.org/categorie/nems-au-porc;
fr:oeufs-en-chocolat-fourres;1;Œufs en chocolat fourrés;99;https://fr.openfoodfacts.org/categorie/oeufs-en-chocolat-fourres;
fr:bonbons-drageifies;1;Bonbons dragéifiés;98;https://fr.openfoodfacts.org/categorie/bonbons-drageifies;
en:vanilla-flavored-rice-pudding;1;Riz au lait saveur vanille;98;https://fr.openfoodfacts.org/categorie/riz-au-lait-saveur-vanille;
fr:tripes-a-la-mode-de-caen;1;Tripes à la mode de Caen;98;https://fr.openfoodfacts.org/categorie/tripes-a-la-mode-de-caen;https://www.wikidata.org/wiki/Q356690
en:hearts-of-palm;1;Cœurs de palmier;98;https://fr.openfoodfacts.org/categorie/coeurs-de-palmier;https://www.wikidata.org/wiki/Q743144
fr:fromages-ail-et-fines-herbes;1;Fromages Ail et fines herbes;97;https://fr.openfoodfacts.org/categorie/fromages-ail-et-fines-herbes;
en:aligots;1;Aligots;97;https://fr.openfoodfacts.org/categorie/aligots;
en:panna-cottas;1;Panna cottas;97;https://fr.openfoodfacts.org/categorie/panna-cottas;
en:whole-tunas;1;Thons entiers;97;https://fr.openfoodfacts.org/categorie/thons-entiers;
en:apricot-yogurts;1;Yaourts à l'abricot;97;https://fr.openfoodfacts.org/categorie/yaourts-a-l-abricot;
fr:coquillettes-de-ble-dur;1;Coquillettes de blé dur;96;https://fr.openfoodfacts.org/categorie/coquillettes-de-ble-dur;
en:energy-bars;1;Barres énergétiques;96;https://fr.openfoodfacts.org/categorie/barres-energetiques;
fr:oeufs-labellises-biologiques;0;oeufs-labellises-biologiques;96;https://fr.openfoodfacts.org/categorie/oeufs-labellises-biologiques;
en:canned-carrots;1;Carottes en conserve;96;https://fr.openfoodfacts.org/categorie/carottes-en-conserve;
en:regina-pizza;1;Pizzas royales;96;https://fr.openfoodfacts.org/categorie/pizzas-royales;
en:strawberry-sorbets;1;Sorbets à la fraise;96;https://fr.openfoodfacts.org/categorie/sorbets-a-la-fraise;
en:tomato-pulps;1;Pulpes de tomates;95;https://fr.openfoodfacts.org/categorie/pulpes-de-tomates;
fr:taramas-au-cabillaud;1;Taramas au cabillaud;95;https://fr.openfoodfacts.org/categorie/taramas-au-cabillaud;
en:light-mayonnaises;1;Mayonnaises allégées;95;https://fr.openfoodfacts.org/categorie/mayonnaises-allegees;
en:fruit-chutneys;1;Chutneys de fruit;95;https://fr.openfoodfacts.org/categorie/chutneys-de-fruit;
en:cheese-pies;1;Tartes au fromage;95;https://fr.openfoodfacts.org/categorie/tartes-au-fromage;
en:raspberry-sorbets;1;Sorbets à la framboise;95;https://fr.openfoodfacts.org/categorie/sorbets-a-la-framboise;
fr:ossau-lraty;1;ossau-lraty;95;https://fr.openfoodfacts.org/categorie/ossau-lraty;
en:acid-gummy-candies;1;Bonbons acidulés gélifiés;95;https://fr.openfoodfacts.org/categorie/bonbons-acidules-gelifies;
en:melons;1;Melons et pastèques;95;https://fr.openfoodfacts.org/categorie/melons-et-pasteques;https://www.wikidata.org/wiki/Q5881191
en:falafels;1;Falafels;95;https://fr.openfoodfacts.org/categorie/falafels;https://www.wikidata.org/wiki/Q188788
fr:crepes-au-jambon;1;Crêpes au jambon;95;https://fr.openfoodfacts.org/categorie/crepes-au-jambon;
en:english-bread-without-crust;1;Pains de mie sans croûte;95;https://fr.openfoodfacts.org/categorie/pains-de-mie-sans-croute;
en:mangoes;1;Mangues;94;https://fr.openfoodfacts.org/categorie/mangues;
fr:sels-fins;1;Sels fins;94;https://fr.openfoodfacts.org/categorie/sels-fins;
fr:saumons-atlantique-fumes;0;saumons-atlantique-fumes;94;https://fr.openfoodfacts.org/categorie/saumons-atlantique-fumes;
en:tuna-sandwiches;1;Sandwichs au thon;94;https://fr.openfoodfacts.org/categorie/sandwichs-au-thon;
en:cauliflowers;1;Choux-fleurs;94;https://fr.openfoodfacts.org/categorie/choux-fleurs;
en:turkey-dishes;1;Plats à la dinde;94;https://fr.openfoodfacts.org/categorie/plats-a-la-dinde;
